Timestamp,Tipo,PAXG_Preço,XAUUSD_Preço,Spread,Probabilidade,Retorno,Taxa,Dia_Útil
2024-07-19 05:00:00,Compra,2422.0,2425.55,3.550000000000182,0.8296392560005188,0.002305676381856525,0.0,Não
2024-07-23 13:00:00,Venda,2393.0,2405.5,12.5,0.9478724002838135,-0.0016899909189128648,0.0,Sim
2024-07-23 14:00:00,Compra,2400.0,2402.01,2.0100000000002183,0.8825161457061768,0.0014584357581313157,0.0,Sim
2024-07-23 16:00:00,Venda,2391.0,2405.47,14.4699999999998,0.9716804623603821,-0.000489322253507285,0.0,Sim
2024-07-25 16:00:00,Compra,2368.0,2363.24,-4.760000000000218,0.9046350121498108,0.0006335065992333355,0.0,Sim
2024-07-26 16:00:00,Venda,2390.0,2385.3,-4.699999999999818,0.7786732316017151,0.001023016750220318,0.0,Sim
2024-07-26 18:00:00,Compra,2390.0,2383.51,-6.489999999999782,0.9737337231636047,0.0003183825845234356,0.0,Não
2024-07-29 11:00:00,Venda,2395.0,2392.64,-2.3600000000001273,0.7921017408370972,-0.0008616463698188914,0.0,Sim
2024-07-29 12:00:00,Compra,2395.0,2387.79,-7.210000000000036,0.9676609039306641,-0.0006766314285632236,0.0,Sim
2024-07-29 13:00:00,Venda,2394.0,2393.88,-0.11999999999989086,0.8206402063369751,0.0005718504150888926,0.0,Sim
2024-07-29 16:00:00,Compra,2384.0,2376.85,-7.150000000000091,0.939024031162262,0.0001994030006859937,0.0,Sim
2024-07-30 14:00:00,Venda,2392.0,2393.95,1.949999999999818,0.9170023202896118,-8.449667510579406e-05,0.0,Sim
2024-07-30 16:00:00,Compra,2399.0,2385.38,-13.61999999999989,0.9835666418075562,0.001345258668472571,0.0,Sim
2024-07-31 09:00:00,Venda,2416.0,2421.52,5.519999999999982,0.8346579670906067,0.00059438967705705,0.0,Sim
2024-08-02 15:00:00,Compra,2422.0,2431.58,9.579999999999927,0.7252853512763977,-0.0047144915361744255,0.0,Sim
2024-08-05 09:00:00,Venda,2421.0,2425.06,4.059999999999945,0.8355235457420349,-0.0012345028348045295,0.0,Sim
2024-08-05 13:00:00,Compra,2370.0,2374.55,4.550000000000182,0.7191784977912903,0.0036233665897602574,0.0,Sim
2024-08-05 14:00:00,Venda,2387.0,2393.27,6.269999999999982,0.8348588347434998,0.007410655025580581,0.0,Sim
2024-08-05 23:00:00,Compra,2395.0,2409.0,14.0,0.7960593700408936,0.001533896681650715,0.0,Não
2024-08-06 11:00:00,Venda,2396.0,2412.44,16.440000000000055,0.7134255170822144,-0.0004106756487874952,0.0,Sim
2024-08-06 13:00:00,Compra,2401.0,2393.02,-7.980000000000018,0.9517775177955627,-0.0005502657385859644,0.0,Sim
2024-08-07 09:00:00,Venda,2384.0,2393.39,9.389999999999873,0.7514533996582031,0.0002765924464791514,0.0,Sim
2024-08-07 21:00:00,Compra,2376.0,2383.06,7.059999999999945,0.7125693559646606,-8.652851369927994e-05,0.0,Não
2024-08-08 09:00:00,Venda,2389.0,2394.61,5.610000000000127,0.9081350564956665,-3.578741920651218e-05,0.0,Sim
2024-08-08 10:00:00,Compra,2392.0,2396.28,4.2800000000002,0.841974139213562,0.0010689618261443545,0.0,Sim
2024-08-08 11:00:00,Venda,2402.0,2405.36,3.3600000000001273,0.9030616879463196,0.004049712267233607,0.0,Sim
2024-08-08 13:00:00,Compra,2403.0,2408.11,5.110000000000127,0.8420115113258362,0.0005218960638961878,0.0,Sim
